Month,Year,Patient_Spend,Patient_Visits
11,2019,3439.711457714515,23088
5,2015,2777.9588852712122,22035
12,2020,1218.145218952522,22054
6,2016,3419.4691201545284,22409
1,2017,3216.6227386339647,21888
1,2021,4548.702203171119,22556
5,2021,2543.058597639738,22047
6,2017,3333.6393141788635,22380
12,2020,2960.7088321324504,22904
5,2023,4122.303931820104,22786
3,2017,1673.2528907705905,21292
8,2016,3965.3999737354693,22859
8,2018,3729.7989949009493,22944
6,2021,3336.098430560775,22564
1,2015,2425.7590397418444,21395
10,2018,3603.007028664327,22997
4,2019,2989.6626478725975,22045
2,2023,4588.255024952929,22710
1,2016,1515.6927901588685,21052
10,2017,4549.765205526726,23430
6,2023,1353.834644894627,21574
3,2023,1220.293334312828,21253
10,2023,3379.6418965902994,22935
5,2018,2689.878716549021,22051
1,2021,4717.849212596335,22730
4,2017,1016.7619578371907,21085
1,2018,3497.198378004236,22017
6,2017,3080.0655996425853,22350
9,2023,3782.184633751631,22986
10,2022,4271.436098351332,23405
2,2021,1222.603505947688,21071
11,2019,4425.98359742898,23507
7,2017,4274.1431833504475,22965
8,2015,3810.72084853723,22829
5,2019,1232.9418608184812,21333
4,2019,3421.9749982074013,22316
8,2021,3596.7858318211365,22820
4,2020,4307.698527478409,22756
12,2018,2085.125507840732,22449
6,2017,4778.64889772726,23134
11,2016,4713.878869393218,23569
12,2021,2572.2786643565505,22649
10,2019,2479.8244382897487,22416
12,2016,4260.1561383092385,23487
12,2016,2044.827421747333,22311
5,2015,1204.24486421095,21257
1,2017,1972.1837913520815,21238
1,2019,4267.265503768414,22446
7,2018,4556.350509499762,23122
2,2021,3512.985081478333,22095
12,2018,2056.15138632635,22312
8,2018,2221.9794023517165,22042
2,2022,1451.9095449692165,21078
6,2019,1603.2952535084864,21586
10,2020,3044.174063753204,22633
7,2022,4289.571033691577,23083
4,2020,2727.857533129662,22028
2,2017,2544.718549864976,21652
2,2022,2533.9732532510975,21660
7,2017,1435.142539571866,21673
11,2021,3250.683669864293,22895
10,2015,4469.399304114502,23342
9,2023,2532.465065714307,22477
11,2019,4405.662010253673,23435
5,2015,3011.8691818600864,22180
12,2018,2151.072008988972,22401
5,2017,2944.512546971392,22141
4,2019,4505.8516435720585,22854
3,2022,1706.328040591979,21307
9,2022,2252.494637871612,22254
2,2021,4066.7877925365797,22406
7,2017,1480.9310485245621,21669
4,2023,4858.378982004871,23132
8,2017,3702.000957400024,22805
12,2023,1466.5437073114997,22189
10,2018,4630.649720720833,23431
3,2018,3472.3532886179214,22189
3,2015,4694.492265355992,22755
9,2016,4431.982825955138,23302
9,2023,4840.5442110148,23466
11,2018,3895.44880692865,23275
4,2019,1589.6703623016526,21419
6,2023,3188.030573304575,22362
4,2015,1675.7463825983043,21351
12,2023,1271.9765715692808,22110
4,2020,1174.1956244827513,21167
2,2015,2722.8129646153016,21705
11,2022,3182.8160382056253,22900
11,2019,2804.295625708761,22685
9,2017,4991.966432068199,23558
6,2020,4444.376563530281,22897
4,2020,2134.001556002529,21616
6,2015,1543.524432601244,21508
7,2016,4570.595595580413,23113
11,2023,2131.2614701936923,22360
12,2017,1818.2529193143112,22248
7,2023,1728.467883833427,21823
4,2018,1408.6137508604825,21218
10,2015,1119.671833643841,21732
10,2015,2654.213149498907,22433
4,2021,4542.901743550177,22832
11,2021,4891.544283265721,23758
5,2017,4889.32151028354,23106
10,2016,1705.1297110315713,21977
8,2016,1161.9560840287,21612
4,2021,1583.707105381241,21320
8,2017,4188.421071043362,23139
2,2020,1732.8408373581537,21298
4,2017,1759.0057576695194,21436
10,2016,2986.670273456294,22577
1,2015,4303.992250984787,22312
8,2022,1668.863981989118,21895
11,2021,2258.0141483981247,22460
9,2023,3637.046509778026,22947
11,2018,1596.2490818836613,22042
3,2022,3604.631057917901,22279
3,2018,3962.0750630817,22549
10,2016,4598.860161168752,23435
10,2018,3977.327053923193,23197
3,2023,2347.6083400103416,21681
1,2022,3157.3114172244645,21890
6,2018,3765.0664888884876,22707
3,2021,2055.6017601845365,21504
9,2015,2289.2990591012012,22145
5,2022,4610.553440673326,22954
10,2017,3496.8199806652565,22910
1,2019,4204.578420436895,22341
10,2015,1156.7973650171039,21721
4,2018,4483.632483324553,22792
1,2022,2588.613708297852,21638
6,2022,3240.3364560908863,22399
4,2015,1159.5624960151513,21131
11,2021,4894.662155687529,23787
4,2017,4597.398650113013,22770
2,2020,3853.8906901209084,22293
10,2020,4026.7810575895805,23202
11,2021,2668.3760026291793,22762
10,2016,1117.0550687643095,21770
1,2019,2954.9149322006715,21779
7,2019,2695.5817307335383,22427
11,2022,2585.445219328056,22643
12,2020,1107.3130733651383,21896
9,2018,1702.5936199326113,21946
3,2016,3736.4115042885624,22330
4,2019,4196.111943821499,22669
8,2021,3043.2734277657646,22479
1,2022,3103.7788408713586,21896
5,2023,1802.9886836801575,21712
10,2017,1164.5881953671412,21798
4,2017,4620.125083686829,22914
2,2015,3649.5223561326393,22190
4,2023,3458.637655063433,22443
10,2019,1410.879055650183,21892
6,2021,4743.733142330109,23161
12,2017,4434.385753282808,23649
2,2021,1013.3944014625653,21023
6,2016,3262.768570054286,22280
10,2023,4797.745038156947,23499
6,2016,4426.356613735839,22997
12,2022,4679.72465450997,23824
10,2017,2928.454749984562,22598
2,2019,3387.911311895633,22061
3,2019,4715.458333801447,22818
8,2021,4103.94969443887,23014
4,2023,2649.112671364833,21991
6,2020,2330.4983947792643,21933
2,2020,2089.7221541320396,21498
7,2017,2175.2836695036763,21936
12,2015,2127.475938239464,22342
11,2015,3577.4145202393156,23043
8,2017,3235.504515953992,22533
8,2021,1671.7127864994757,21810
12,2015,1075.6503661589556,21797
12,2018,1913.1597297676922,22314
7,2023,1583.934883162182,21727
12,2017,1850.8230625273993,22237
9,2023,3143.281307750478,22704
10,2023,4739.607127031036,23598
7,2018,4006.043709807877,22843
1,2021,4046.121400985481,22315
2,2017,2710.0599588561668,21708
10,2023,4530.411810216601,23468
11,2023,3972.5969964240926,23346
1,2016,4403.752798699851,22551
9,2016,3318.0068683624245,22729
8,2015,1015.3928207764232,21505
11,2015,4101.516375229088,23337
6,2020,2188.1680405183915,21876
2,2020,2612.6600768157555,21697
2,2020,1075.42892531636,21061
2,2020,4831.437533675773,22872
9,2017,2498.64420225322,22204
6,2021,2500.1957397296524,22060
7,2015,1601.6682406375057,21599
8,2021,2680.0055234757347,22347
5,2015,4161.111711688722,22753
2,2018,4178.621761457492,22392
2,2015,4309.113138599318,22489
8,2017,3991.2739013055775,22982
5,2017,1712.7127680308972,21585
6,2020,1832.746858786353,21711
9,2022,2198.4026642109984,22178
10,2017,3906.2770077746063,23167
10,2020,4104.307261004985,23273
5,2020,3485.2669017822,22484
11,2017,2338.5272049959726,22362
8,2015,3253.130262312708,22585
8,2022,3524.2866379906563,22753
9,2016,1350.288432889291,21716
2,2018,2539.0317592238607,21508
6,2017,4177.805740598718,22878
7,2022,4029.5715713883756,22907
8,2023,1658.296598210324,21909
7,2021,2928.441736290675,22412
10,2023,2779.0042899264536,22591
11,2015,4818.996250433052,23664
2,2020,2720.7564742483846,21781
4,2015,3266.6090805782824,22178
7,2017,3261.7775114115593,22476
6,2018,4252.878261227439,22941
10,2022,4981.662616774111,23829
7,2017,1263.4441698348712,21573
4,2019,4160.70913974458,22633
10,2016,2250.9588793239805,22355
12,2018,4038.177475159575,23331
12,2015,2015.65272863792,22352
3,2018,1535.3834305211499,21350
3,2018,2887.968702326576,21897
10,2019,2061.259641344869,22220
1,2023,2316.0311181520456,21504
2,2019,1317.590773747785,20945
12,2017,2274.661928487689,22569
9,2021,3720.948662004539,22895
12,2019,1271.0088600811132,22055
12,2017,1376.9324464973147,21991
7,2018,1350.518478555935,21598
7,2020,3367.1682037771843,22604
5,2022,3594.9522214915546,22509
6,2015,1788.2386906457145,21673
11,2016,2459.2761346018347,22421
8,2022,1172.6216123457318,21414
3,2017,4072.8279541326538,22517
11,2022,2146.4882537597305,22353
3,2020,1502.4738681747035,21252
1,2018,1531.067789928827,21027
11,2015,4155.613331271035,23363
5,2016,1878.4975699005422,21509
2,2015,1250.8455682010062,21004
12,2023,4332.741412206833,23531
10,2018,2457.953212484219,22442
9,2021,4937.16588697581,23556
4,2023,2377.054915581739,21775
9,2020,1314.182475409516,21755
5,2021,2365.616292216454,21829
4,2023,3882.113439210573,22528
11,2016,1745.481950232571,22194
4,2018,3855.890106075181,22492
1,2018,2109.6515948741426,21353
1,2023,4771.9712424664285,22749
12,2022,3814.175949434128,23355
5,2018,1756.7754023591533,21614
11,2019,2764.337101258634,22725
7,2022,4011.758235852768,22952
1,2015,3742.6108220958554,22156
3,2019,1724.5348989859326,21392
3,2020,4980.6241817361915,23016
8,2020,3435.487292613781,22681
8,2015,3128.9913831240083,22461
5,2017,3816.057342585666,22620
3,2018,1924.3364391851846,21537
10,2015,2536.3421007962816,22450
11,2021,2564.4306049492507,22489
7,2018,1631.6172763354464,21639
11,2015,4899.308797904283,23728
1,2017,3032.8758377914446,21685
12,2016,4773.566960738461,23725
11,2016,2305.9091630741223,22434
3,2018,3262.092696516194,22110
7,2020,3625.1701475037853,22784
12,2023,4841.833904652582,23816
9,2019,2492.698198898023,22410
6,2018,1519.626108192948,21627
1,2021,1785.6322089637802,21143
2,2020,1763.125382945203,21297
8,2016,3463.975671913404,22684
5,2023,4970.655175498657,23189
9,2018,2108.4104090034007,22135
1,2017,2989.6411116084623,21780
7,2020,3705.7355602397506,22801
2,2020,1047.8977895805413,20847
4,2021,4842.548247999322,23077
1,2023,3374.5092638787937,22039
7,2021,2355.903077831904,22129
1,2017,2875.8738080360654,21678
11,2017,1247.6903458518284,21837
5,2018,4676.097834211245,22987
4,2017,3704.513804770883,22488
11,2019,1080.1798338429544,21835
12,2023,3309.3334824931294,23037
6,2023,3983.908258693185,22838
5,2020,3594.810128965883,22508
7,2016,3675.5998921309597,22823
12,2020,3118.8978209309466,22973
9,2017,2216.3954131557293,22284
12,2020,3894.668797293526,23282
2,2018,3042.109243977633,21903
6,2021,2027.240207337054,21848
6,2015,4182.953208207551,22854
8,2019,4920.337176201147,23373
11,2016,2080.325171981579,22350
10,2018,2805.2251220702665,22507
5,2022,2658.301789699238,22053
5,2021,1775.1937072872074,21563
10,2015,3382.058027392482,22817
4,2015,1655.1598710127118,21328
11,2015,3062.578307012341,22795
9,2022,2096.1842534437264,22238
3,2015,4692.594351903961,22798
8,2015,1330.0406538129282,21613
11,2020,2232.537503440763,22355
12,2022,3413.0441183825333,23051
4,2015,3615.5859069522553,22379
12,2016,2146.142644360888,22520
1,2017,1224.2939100757221,20843
5,2021,2026.86901427632,21667
7,2017,2283.748806846851,21984
1,2015,3381.712161907277,21948
11,2022,4354.560327826784,23451
7,2018,4647.003659892591,23104
5,2015,2931.3346811892516,22033
8,2016,2317.4807477582976,22127
2,2021,2768.0515754217504,21923
2,2020,3200.919588306673,22021
10,2016,1168.9115945008602,21751
3,2017,4270.668275734728,22500
2,2023,2668.7201111970053,21889
7,2021,1403.0625887139977,21541
1,2019,4587.348325636718,22520
1,2017,2015.561926548627,21240
5,2017,3529.5907273420326,22503
7,2021,3386.6769157213894,22660
1,2015,2657.477605820388,21594
1,2019,1367.1244168197702,20998
12,2017,4607.078298758648,23738
6,2017,4057.6932153230205,22793
3,2021,2839.507078710042,21940
9,2019,4971.168575179718,23563
3,2023,2434.1455132595997,21754
3,2018,2272.2836776238128,21635
6,2015,4898.433954625363,23114
12,2019,1197.3756973665286,21994
1,2019,4591.486559261843,22563
9,2017,4301.021752735515,23193
7,2020,1343.1337929547844,21515
2,2023,1917.5584755778732,21349
6,2017,4382.966487439495,22988
3,2017,3490.2274084918613,22164
4,2016,4686.699738615294,22867
3,2020,3266.2370312515063,22150
9,2021,3607.1006446816064,22841
8,2015,4111.973269851203,22955
2,2023,3045.751316550165,21980
1,2017,3818.3120499109637,22259
2,2020,1663.7406122295652,21257
12,2023,3788.1804801439657,23245
4,2021,2341.9127547512817,21854
3,2022,4681.210194972428,22919
11,2020,4398.202626259616,23498
2,2015,3450.470314832778,22083
9,2020,1170.8412665313385,21707
10,2018,1154.7222028038027,21776
2,2015,4207.228718564134,22539
10,2018,2277.7957312199624,22261
1,2016,3792.2895626374816,22098
2,2023,2661.797906787463,21696
11,2015,4536.015245950935,23599
12,2021,4244.660361077487,23575
8,2016,2719.1171539006,22327
9,2021,2461.44077023615,22360
8,2020,3291.469717863742,22712
9,2020,3662.1736631153303,22953
7,2015,2161.553828811559,21957
3,2016,3622.0841269611888,22185
10,2016,1731.2346909865903,22050
11,2017,4866.18239889978,23661
1,2021,2718.9057010678957,21583
2,2020,4625.801146342896,22760
5,2017,3921.392296349888,22553
4,2015,4574.164093518602,22787
12,2015,3086.354232692578,22850
4,2019,3981.518045045327,22527
6,2016,1080.8061449345753,21475
1,2023,4682.718624106491,22672
1,2022,3501.578597282706,22051
11,2016,4570.049724489158,23487
7,2023,1049.8830730388927,21466
3,2019,4036.4931007976998,22459
4,2015,1859.5058663193972,21442
12,2016,3484.0834207678563,23144
7,2016,1589.1659184466325,21699
10,2021,3105.9725251975756,22698
2,2022,4101.281217935057,22504
4,2017,1791.5573019244412,21554
5,2016,3566.6909506098314,22441
11,2019,1789.9367939129288,22153
12,2019,4901.945827895061,23912
10,2017,1888.060090797039,22112
11,2019,3765.460710042415,23266
5,2021,3671.053713746215,22500
12,2018,2150.5311758446264,22466
6,2017,2993.896990665585,22238
6,2019,1651.7664650394672,21591
7,2019,3659.0259742059284,22706
8,2017,3898.9466902435242,22909
4,2015,2076.98090212894,21590
7,2023,1527.4100832512452,21688
10,2017,3047.4238141178703,22673
11,2015,1475.7134586412253,21959
5,2015,4547.690593902954,22960
7,2020,3465.568773210781,22581
5,2020,1540.9367358276413,21396
7,2023,1390.7196616878696,21727
10,2023,3679.970673425783,23055
5,2023,2459.815056864024,21886
1,2023,4216.304789725196,22472
1,2018,3892.8414744024603,22285
12,2016,3823.4139064488645,23349
4,2019,4521.711432388892,22791
7,2023,3737.816903285184,22789
5,2018,2275.5412688207407,21864
2,2015,1763.7364306024854,21188
8,2019,2487.230474304566,22197
3,2021,3131.7582968609863,22006
11,2017,3904.882696721894,23190
4,2021,3801.527976926017,22501
1,2019,3473.2364731947127,22038
6,2020,3031.95586869958,22328
8,2017,1967.4264394295,21909
5,2017,4212.995324324202,22803
3,2016,1710.5331349297605,21288
12,2015,3635.5591187286695,23138
5,2020,4090.5848451180373,22759
8,2019,1759.9165752856288,21863
2,2023,2633.1916577151896,21786
4,2015,4672.321286005266,22909
1,2017,3399.677961826486,21965
5,2015,3287.69093013283,22285
8,2018,1257.2083200953364,21481
8,2023,4079.67773054452,22993
11,2021,1819.289179824704,22120
3,2022,1868.3501241352478,21417
7,2016,4472.173476060063,23124
4,2018,3157.339639041214,22078
6,2015,3054.4177724232754,22253
9,2022,2823.9626119396817,22562
3,2020,3688.5142396650967,22411
12,2017,3226.0537949953323,23009
4,2020,3426.5539998739046,22204
1,2017,1607.7272749787871,21062
11,2019,3391.2229176635938,22962
11,2019,3070.8237126446834,22819
6,2018,3576.1672531994086,22524
1,2019,1680.7675237014425,21170
5,2020,1367.6153758316377,21394
4,2022,3171.021098485543,22251
9,2022,1775.307472313133,22057
10,2016,4792.169529837954,23544
8,2018,1169.7235638919437,21599
1,2021,1014.5660860453827,20836
4,2017,1942.0580119822503,21586
10,2018,4831.173973142128,23492
2,2019,2904.733848287058,21858
6,2017,1940.9774748745767,21662
2,2019,1596.017219318749,21208
7,2020,4666.203872435943,23220
12,2016,2188.1508966306637,22330
6,2022,3395.3086471880797,22475
9,2022,1975.1228247803424,22095
6,2020,2687.3357106337,22166
8,2022,1529.5946400772382,21842
3,2018,3245.446953053346,22092
12,2022,1103.8337010803984,21912
12,2019,4704.201213380123,23792
6,2016,1472.8612173216663,21491
12,2021,3206.467385020947,23054
11,2017,1697.8169240958073,22079
12,2021,1472.5450955426447,22114
3,2015,4711.202226629377,22723
10,2017,3386.9996483255045,22792
8,2016,1956.559626010654,21976
1,2019,1455.4954566303063,21030
12,2020,2147.899010045498,22425
11,2019,1157.0310389286349,21791
7,2023,2233.1145215173033,22054
2,2020,2351.0662455587026,21504
1,2020,2159.4006131567503,21412
8,2019,3268.1895511197135,22602
8,2018,1585.8053680105586,21755
5,2017,2152.547278886645,21766
1,2016,1026.2597686625434,20886
4,2018,3509.798873084141,22286
6,2017,4597.080799379104,23123
3,2021,4592.428661204904,22848
1,2019,4731.300193918472,22621
4,2017,1086.539176033484,21072
8,2015,3109.4885776904334,22506
10,2020,3589.5590016909227,23093
12,2019,4562.140308393442,23721
8,2015,3464.0532244283413,22694
6,2017,2316.467814126155,21984
9,2018,1593.9842816847663,21945
8,2015,1125.644866659551,21530
3,2021,3795.8533376838104,22493
10,2023,3930.2026694236765,23233
4,2021,4467.889488927227,22905
1,2020,4655.442287371545,22585
2,2022,1557.5486936572493,21189
3,2017,3646.506899311437,22299
8,2019,4250.4068917401055,23051
1,2015,3236.1770464152924,21858
10,2018,4044.0667792152553,23116
3,2020,3705.7130212977995,22378
4,2021,3513.058327243901,22282
11,2021,4809.829845419592,23591
10,2022,4105.372302570902,23316
3,2023,4089.6734851921788,22594
9,2019,4810.759127164361,23478
1,2015,2042.4354056031436,21328
11,2022,2302.7003365851915,22493
3,2019,1663.8786426050087,21358
5,2021,1430.7952295874395,21523
5,2015,1656.6884038272192,21383
12,2015,2362.0135991400475,22580
11,2016,3395.1276670517614,22944
11,2021,3841.9938609632704,23287
1,2021,3958.719100354162,22338
6,2017,3981.992888666091,22696
12,2016,1613.5062782018176,22178
1,2019,2084.9090549629273,21353
11,2019,1804.9510302256172,22158
9,2016,2597.913357281852,22406
2,2018,4010.7497281326964,22377
9,2020,2903.3908765840197,22530
1,2017,4856.777365457174,22671
3,2018,4305.765381282808,22593
6,2022,1761.832584233648,21647
4,2017,3299.3465866142215,22213
9,2019,3452.638684565498,22753
10,2017,1779.4104007034339,22069
11,2015,1690.5830112605772,22093
12,2022,2413.259698266713,22633
8,2017,2981.672120887175,22520
9,2020,2150.0568307572894,22167
7,2023,4559.403944329995,23212
5,2018,2476.184631230548,21856
5,2019,3863.5463040215645,22565
8,2022,1797.6952740733711,21880
11,2023,2243.736597725053,22512
8,2019,2575.787233518715,22314
5,2016,4375.601833404258,22888
4,2018,1606.8157365642803,21496
11,2015,4045.7874437607366,23316
10,2020,4686.080933568894,23505
10,2020,2048.0412542922777,22277
5,2023,3448.827712566573,22432
8,2019,2174.9974324155987,22121
7,2022,1687.5688746646538,21709
3,2016,2270.0101152915377,21569
8,2016,3902.495531808058,22904
5,2017,4316.999732651482,22842
10,2018,2707.374642668144,22615
2,2020,4279.386615186244,22636
3,2022,1255.0804147661258,21173
